AppID	Name	Positive	Negative	Rating
10140 	3D Ultra Minigolf Adventures Deluxe 	44 	21 	62.68%
411540 	Hybrid Wars 	102 	52 	62.68%
452340 	Ian's Eyes 	44 	21 	62.68%
279920 	Infinity Runner 	76 	38 	62.67%
299150 	Empress Of The Deep 	61 	30 	62.67%
271860 	Super Killer Hornet: Resurrection 	506 	277 	62.66%
561610 	MotoGP™17 	155 	81 	62.66%
304730 	Train Fever 	1,887 	1,066 	62.65%
463000 	Hero Battle 	100 	51 	62.65%
267670 	Realms of Arkania 1 - Blade of Destiny Classic 	42 	20 	62.64%
299420 	CubeGun 	193 	102 	62.64%
517020 	Virtual Warfighter 	42 	20 	62.64%
415660 	Tiger Knight 	537 	295 	62.62%
11050 	Dracula: Origin 	85 	43 	62.61%
299780 	Noir Syndrome 	109 	56 	62.61%
416610 	The Growth Journey 	40 	19 	62.61%
599560 	Ghost Files: The Face of Guilt 	40 	19 	62.61%
675940 	SpaceShot 	40 	19 	62.61%
351050 	Cricket Captain 2015 	38 	18 	62.57%
493810 	Jonah's Path 	38 	18 	62.57%
530630 	Empires Apart 	185 	98 	62.56%
661800 	Mad Muzzles 	68 	34 	62.54%
386140 	After The End: The Harvest 	36 	17 	62.53%
526540 	8infinity 	134 	70 	62.53%
568450 	Hoplite 	36 	17 	62.53%
36130 	Tradewinds Caravans 	4 	1 	62.51%
51020 	Unwell Mel 	4 	1 	62.51%
282780 	Stick 'Em Up 2 	79 	40 	62.51%
296810 	Jump Tanks 	4 	1 	62.51%
343250 	Gene 	4 	1 	62.51%
355090 	Second Coming: Tactical Training 	4 	1 	62.51%
401170 	Birth of Shadows 	4 	1 	62.51%
416840 	Color By 	4 	1 	62.51%
419000 	RELIC ALONE 	4 	1 	62.51%
425760 	Ego Protocol 	4 	1 	62.51%
436950 	Mosaic Maze 	4 	1 	62.51%
449160 	Land it Rocket 	4 	1 	62.51%
454750 	Aeternum 	4 	1 	62.51%
462570 	New Yankee in King Arthur's Court 	4 	1 	62.51%
477190 	Epic Snowday Adventure 	4 	1 	62.51%
482210 	Quarterback SNAP 	4 	1 	62.51%
489810 	BlockAid 	4 	1 	62.51%
492400 	Thunder Gun: Revenge of the Mutants 	4 	1 	62.51%
496790 	Nothin' But Net 	4 	1 	62.51%
510700 	Armor Clash VR 	4 	1 	62.51%
511120 	ikenie 	4 	1 	62.51%
521000 	Globe Rush 	4 	1 	62.51%
523570 	AcrossFlash 	4 	1 	62.51%
526440 	vRhythm 	4 	1 	62.51%
527900 	Grim Tales: The Bride Collector's Edition 	4 	1 	62.51%
540230 	Civil War: 1861 	4 	1 	62.51%
541410 	Skyway 	4 	1 	62.51%
547740 	Across 	4 	1 	62.51%
552380 	[R.U.M.A] 	4 	1 	62.51%
559280 	Snailiens 	4 	1 	62.51%
565650 	SWAM 	4 	1 	62.51%
567140 	Mahjong Magic Journey 	4 	1 	62.51%
567840 	Brush Up VR 	4 	1 	62.51%
569220 	Spycraft: The Great Game 	4 	1 	62.51%
570060 	TacoFace 	4 	1 	62.51%
582440 	Nine 	4 	1 	62.51%
590440 	Carlos III y la difusión de la antigüedad 	4 	1 	62.51%
597020 	All-Star Fielding Challenge VR 	4 	1 	62.51%
600000 	The St Christopher's School Lockdown 	4 	1 	62.51%
602790 	Fated Souls 3 	4 	1 	62.51%
607670 	Puzzle Guardians 	4 	1 	62.51%
615590 	Solaright 	4 	1 	62.51%
618540 	Slug Blast 	4 	1 	62.51%
618750 	Choose Wisely 	4 	1 	62.51%
624070 	Dragon Wars 	4 	1 	62.51%
628090 	NOBUNAGA’S AMBITION: Haouden with Power Up Kit 	4 	1 	62.51%
629780 	WizzBall 	4 	1 	62.51%
631830 	Sarcophag 	4 	1 	62.51%
632830 	Aztec Venture 	4 	1 	62.51%
635040 	Freeze Climbing 	4 	1 	62.51%
638060 	Majestic Trials 	4 	1 	62.51%
646330 	Darkness and Flame: Missing Memories 	4 	1 	62.51%
649000 	You Shall Not Jump: PC Master Race Edition 	4 	1 	62.51%
655420 	Simple RTS 	4 	1 	62.51%
665590 	DOG GONE GOLFING 	4 	1 	62.51%
666850 	Beyond the Horizon 	4 	1 	62.51%
666910 	Malfunction 	4 	1 	62.51%
670320 	PAPA'S TIME MACHINE 	4 	1 	62.51%
680680 	All Haze Eve 	4 	1 	62.51%
688330 	Zombie Commando 3D 	4 	1 	62.51%
689480 	Leon's crusade (La cruzada de León) 	4 	1 	62.51%
697870 	Cruz Brothers 	4 	1 	62.51%
699510 	A Nova Califórnia 	4 	1 	62.51%
700400 	Planet Bash 	4 	1 	62.51%
704070 	Robots.io 	4 	1 	62.51%
704990 	OSES 	4 	1 	62.51%
706880 	Austen Translation 	4 	1 	62.51%
707560 	Crucible Trails: Initial Rupture 	4 	1 	62.51%
707850 	Jigsaw Puzzles 	4 	1 	62.51%
710700 	Paperback: The Game 	4 	1 	62.51%
710950 	Pinewood Island 	4 	1 	62.51%
711480 	Room 42 	4 	1 	62.51%
714290 	Endless Treasure Hunt 	4 	1 	62.51%
718240 	Solar Collector 	4 	1 	62.51%
729190 	Kraken 	4 	1 	62.51%
731930 	Talk to Aya 	4 	1 	62.51%
733870 	King of the Eggs 	4 	1 	62.51%
734450 	Grimante 	4 	1 	62.51%
735530 	Time Killers: Spot Race 	4 	1 	62.51%
739880 	アルカナリッター 	4 	1 	62.51%
743340 	Tanks Meet Zombies 	4 	1 	62.51%
743410 	Idolzzz 	4 	1 	62.51%
746840 	Chronicles of Magic: Divided Kingdoms 	4 	1 	62.51%
750790 	Hollow Throne 	4 	1 	62.51%
754230 	Defense Warfare 	4 	1 	62.51%
763980 	Space Vomit 	4 	1 	62.51%
765320 	Planetarium 2 - Zen Odyssey 	4 	1 	62.51%
766650 	D.R.I.L.L. 	4 	1 	62.51%
767030 	Trivia Vault: Technology Trivia Deluxe 	4 	1 	62.51%
773010 	Hunahpu Quest. Mechanoid 	4 	1 	62.51%
779110 	Harsh 	4 	1 	62.51%
782190 	The Seven Districts of Sin: The Tail Makes the Fox - Episode 1 	4 	1 	62.51%
784100 	Gone Fireflies 	4 	1 	62.51%
788250 	Soul Grabber 	4 	1 	62.51%
792400 	Battleship Lonewolf 2 	4 	1 	62.51%
797170 	Don't Fall 	4 	1 	62.51%
797190 	Survive: The king killer 	4 	1 	62.51%
799300 	Go Guess 	4 	1 	62.51%
799800 	Animals Memory: Cats 	4 	1 	62.51%
805450 	Derrek Quest V Regression 	4 	1 	62.51%
807730 	Draft Day Sports: College Basketball 2018 	4 	1 	62.51%
808810 	Robo Boop 	4 	1 	62.51%
811130 	Forever Space 	4 	1 	62.51%
812940 	Dear Leader 	4 	1 	62.51%
814610 	Last Rites 	4 	1 	62.51%
816500 	Micro Pico Racers 	4 	1 	62.51%
821260 	LIGHT 	4 	1 	62.51%
827410 	Luminous Combat 	4 	1 	62.51%
828550 	Trivia Vault: Hockey Trivia 	4 	1 	62.51%
830750 	Poker Simulator 	4 	1 	62.51%
835450 	Neon Force Pushers 	4 	1 	62.51%
15960 	Little Farm 	66 	33 	62.50%
311860 	Data Hacker: Initiation 	90 	46 	62.50%
610380 	Ratty Catty 	101 	52 	62.50%
330570 	Noct 	304 	165 	62.49%
433840 	Trulon: The Shadow Engine 	34 	16 	62.49%
505750 	Trimmer Tycoon 	426 	234 	62.49%
644160 	Reflecting Fate 	34 	16 	62.49%
658490 	Drive Isle 	34 	16 	62.49%
316030 	Alice in Wonderland 	51 	25 	62.48%
306410 	Crystals of Time 	582 	323 	62.47%
574030 	Score a goal (Physical football) 	77 	39 	62.47%
316930 	Kings of Kung Fu 	353 	193 	62.46%
334070 	Hektor 	566 	314 	62.46%
365020 	Gynophobia 	284 	154 	62.46%
373360 	Cast of the Seven Godsends - Redux 	88 	45 	62.46%
655790 	Fly Simulator 	64 	32 	62.46%
466130 	White Day: A Labyrinth Named School 	390 	214 	62.45%
704380 	Achievement Hunter: Urban 2 	32 	15 	62.45%
381120 	Shoppe Keep 	1,484 	843 	62.44%
586980 	MadOut2 BigCityOnline 	49 	24 	62.44%
458960 	Winning Putt: Golf Online 	303 	165 	62.43%
245490 	Trials Fusion 	1,054 	595 	62.42%
376450 	Last Days of Old Earth 	30 	14 	62.40%
459130 	Love in the Glen 	30 	14 	62.40%
312790 	Agarest: Generations of War 2 	124 	65 	62.39%
341700 	Cahors Sunset 	47 	23 	62.39%
378580 	Untamed: Life Of A Cougar 	71 	36 	62.36%
459160 	Allods Online My.com 	158 	84 	62.36%
338590 	The Race for the White House 	28 	13 	62.35%
477170 	Chamber 19 	28 	13 	62.35%
566910 	Zombie Vikings: Stab-a-thon 	28 	13 	62.35%
359280 	Heroes of Loot 	45 	22 	62.34%
393750 	P·O·L·L·E·N 	111 	58 	62.34%
402300 	Dungeon Manager ZV 	45 	22 	62.34%
622170 	Offensive Combat: Redux! 	190 	102 	62.34%
694980 	Fjong 	45 	22 	62.34%
721310 	Operasyon: PARS 	147 	78 	62.33%
234290 	Zack Zero 	243 	132 	62.32%
297720 	Corpse of Discovery 	100 	52 	62.32%
388060 	The Escapists: The Walking Dead 	333 	183 	62.32%
229520 	Dungeon Hearts 	317 	174 	62.31%
293420 	Heldric - The legend of the shoemaker 	26 	12 	62.31%
327380 	Pirates! Gold Plus (Classic) 	26 	12 	62.31%
393930 	RoShamBo Arena 	280 	153 	62.31%
426170 	Defragmented 	26 	12 	62.31%
513720 	Archipelago 	26 	12 	62.31%
742630 	Wonky Ship 	26 	12 	62.31%
383720 	Swords & Crossbones: An Epic Pirate Story 	43 	21 	62.30%
494440 	The Amazing Shinsengumi: Heroes in Love 	43 	21 	62.30%
696360 	仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6) 	43 	21 	62.30%
3050 	Xpand Rally Xtreme 	56 	28 	62.29%
413030 	Mytheon 	56 	28 	62.29%
433190 	CDF Starfighter VR 	56 	28 	62.29%
499230 	SurvHive 	56 	28 	62.29%
259450 	Drifter 	107 	56 	62.27%
399260 	Alice's Mom's Rescue 	24 	11 	62.26%
423740 	Save Your Mother 	24 	11 	62.26%
460990 	The Impossible Travel Agency 	24 	11 	62.26%
706490 	Little hidden city 	24 	11 	62.26%
741500 	John, The Zombie 	87 	45 	62.26%
755570 	Chinbu's Adventure 	24 	11 	62.26%
12830 	Operation Flashpoint: Dragon Rising 	945 	537 	62.24%
279160 	Ultionus: A Tale of Petty Revenge 	157 	84 	62.24%
336100 	Rooster Teeth vs. Zombiens 	41 	20 	62.24%
353190 	Bombshell 	157 	84 	62.24%
384550 	Painters Guild 	242 	132 	62.24%
530240 	Pixel-Warfare: Pro 	54 	27 	62.24%
690740 	BOOKS 	41 	20 	62.24%
731880 	Remaya Idle 	41 	20 	62.24%
37010 	Ninja Blade 	112 	59 	62.21%
398930 	MacGuffin 	22 	10 	62.21%
409360 	Faron's Fate 	22 	10 	62.21%
421060 	Age of Steel: Recharge 	121 	64 	62.21%
522250 	Quick Draw 	22 	10 	62.21%
583150 	KART CHASER : THE BOOST VR 	22 	10 	62.21%
636170 	Reaching for Petals 	22 	10 	62.21%
222160 	Hamlet or the last game without MMORPG features, shaders and product placement 	245 	134 	62.19%
342860 	Dark Quest 	52 	26 	62.19%
370040 	Lilly and Sasha: Nexus of Souls 	39 	19 	62.19%
454180 	CrazyCars3D 	128 	68 	62.19%
556230 	Off-Road Paradise: Trial 4x4 	52 	26 	62.19%
312360 	To End All Wars 	83 	43 	62.18%
73220 	Supreme Ruler Cold War 	110 	58 	62.17%
219700 	Dogs of War Online - Beta 	442 	247 	62.17%
233510 	Lunnye Devitsy 	101 	53 	62.17%
406310 	Stop Online - Battle of Words 	110 	58 	62.17%
269730 	The Golf Club 	632 	357 	62.16%
375710 	The Adventures of Mr. Bobley 	234 	128 	62.16%
16040 	Luxor: Quest for the Afterlife 	20 	9 	62.15%
102400 	Vertex Dispenser 	20 	9 	62.15%
111300 	Smash Cars 	20 	9 	62.15%
289280 	El Matador 	126 	67 	62.15%
327640 	CaesarIA 	754 	428 	62.15%
364060 	Capsule Force 	20 	9 	62.15%
371850 	Football Mogul 2014 	20 	9 	62.15%
438600 	Soccer Manager 	142 	76 	62.15%
486500 	Spooky Heroes 	20 	9 	62.15%
491510 	Vanilla Bagel: The Roguelike 	20 	9 	62.15%
517460 	SteamHammerVR 	20 	9 	62.15%
530930 	Soulblight 	20 	9 	62.15%
534910 	3D Arcade Fishing 	20 	9 	62.15%
619600 	Wrecked: Get Your Ship Together 	20 	9 	62.15%
778850 	Please close the doors 	20 	9 	62.15%
35310 	Clutch 	81 	42 	62.14%
284990 	Solarix 	232 	127 	62.14%
300630 	Pure Chess 	61 	31 	62.14%
344880 	In Exilium 	50 	25 	62.14%
498340 	Shards of Azuria 	50 	25 	62.14%
593330 	Algotica Iterations 	61 	31 	62.14%
774351 	Citystate 	50 	25 	62.14%
788210 	The Bonfire: Forsaken Lands 	50 	25 	62.14%
42210 	Nancy Drew: Secrets Can Kill 	37 	18 	62.13%
293160 	AntharioN 	99 	52 	62.13%
702190 	Hero Rush: Mad King 	37 	18 	62.13%
710860 	Achievement Hunter: Kiborg 	37 	18 	62.13%
113400 	APB Reloaded 	18,716 	11,139 	62.12%
675460 	Achievement Hunter: Cromulent 	156 	84 	62.12%
385730 	WWE 2K16 	1,726 	999 	62.11%
467390 	Approaching Blocks 	147 	79 	62.11%
11250 	Pacific Storm 	18 	8 	62.10%
15910 	Luxor: Amun Rising 	6 	2 	62.10%
40200 	ItzaBitza 	6 	2 	62.10%
50980 	Mystery Case Files: PrimeSuspects 	6 	2 	62.10%
293980 	Baron Wittard: Nemesis of Ragnarok 	6 	2 	62.10%
310970 	Legions of Ashworld 	18 	8 	62.10%
337130 	Bosch's Damnation 	6 	2 	62.10%
338630 	Wildlife Camp 	18 	8 	62.10%
352430 	Farlight Explorers 	106 	56 	62.10%
359620 	Call of Cthulhu: Prisoner of Ice 	18 	8 	62.10%
362150 	Ashes of Immortality II - Bad Blood 	6 	2 	62.10%
453500 	Frio- Lost in old town 	18 	8 	62.10%
465750 	Tank Battle: North Africa 	6 	2 	62.10%
468150 	Trap House 	6 	2 	62.10%
481600 	Finding Hope 	18 	8 	62.10%
482460 	Reverence: The Ultimate Combat Experience 	6 	2 	62.10%
485790 	JOLT: Super Robot Racer 	6 	2 	62.10%
490300 	Rabbit Island 	18 	8 	62.10%
500440 	Take the Cake 	6 	2 	62.10%
508960 	SizeBlock 	79 	41 	62.10%
511390 	Base Raid 	6 	2 	62.10%
513920 	Desperate Times 	6 	2 	62.10%
521680 	Bandit Kings of Ancient China 	6 	2 	62.10%
524940 	Javva Juice 	6 	2 	62.10%
535750 	VR Fun World 	6 	2 	62.10%
542620 	Lonelyland VR 	6 	2 	62.10%
543280 	VR Laser Harp 	6 	2 	62.10%
552240 	Fancy Trangram VR 	6 	2 	62.10%
552540 	Lotia® 	6 	2 	62.10%
562600 	Our Wonderful World 	6 	2 	62.10%
565660 	Akihabara - Feel the Rhythm 	18 	8 	62.10%
573760 	Roads of Rome: New Generation 	6 	2 	62.10%
574170 	Love Engine 	6 	2 	62.10%
578880 	Embrace The Fear 	6 	2 	62.10%
579780 	Mental Asylum VR 	18 	8 	62.10%
585750 	Chowdertwo 	6 	2 	62.10%
586460 	Greyhound Manager 2 Rebooted 	6 	2 	62.10%
605490 	One Hit KO 	6 	2 	62.10%
607360 	Center Of Gravity 	6 	2 	62.10%
639280 	Lander 8009 VR 	6 	2 	62.10%
639320 	Fading 	6 	2 	62.10%
645280 	MYSTIC VR 	6 	2 	62.10%
656260 	APEX Tournament 	6 	2 	62.10%
656320 	Planet Protector VR 	6 	2 	62.10%
666040 	Underdone 	6 	2 	62.10%
667840 	Dungeon Builder S 	6 	2 	62.10%
685430 	Run Crabby Run 	6 	2 	62.10%
687540 	Tasty Planet 	18 	8 	62.10%
687720 	Baobabs Mausoleum Ep.2: 1313 Barnabas Dead End Drive 	6 	2 	62.10%
688930 	City of Ages: Picture Supportive Text MUD (server and client included) 	6 	2 	62.10%
691750 	Andromeda Wing 	6 	2 	62.10%
696710 	The Surprising Adventures of Munchausen 	6 	2 	62.10%
696810 	EMPYRE: Lords of the Sea Gates 	6 	2 	62.10%
701280 	Askutron Quiz Show 	6 	2 	62.10%
706030 	Parking Cop Simulator 	6 	2 	62.10%
736710 	Yōdanji 	6 	2 	62.10%
740070 	Dead Link: Pages Torn 	6 	2 	62.10%
740110 	PhysicsN 	6 	2 	62.10%
745830 	Dragon Sinker 	6 	2 	62.10%
745900 	Tank of War-VR 	6 	2 	62.10%
748880 	External Visions 	6 	2 	62.10%
754520 	Animals Memory 	6 	2 	62.10%
770020 	Royal Tumble 	6 	2 	62.10%
772670 	Beyond the Invisible: Darkness Came 	6 	2 	62.10%
774401 	Scrap Attack 	6 	2 	62.10%
776820 	Sit on bottle 	6 	2 	62.10%
778860 	Animals Memory: Insect 	6 	2 	62.10%
787840 	Blacksmith 	6 	2 	62.10%
796510 	Monkey Slap 	6 	2 	62.10%
809150 	Tesseract VR 	6 	2 	62.10%
817760 	The Castle Disaster 	6 	2 	62.10%
819650 	Bitcoin 	18 	8 	62.10%
835760 	Cyber Fight 	6 	2 	62.10%
260730 	Desperados - Wanted Dead or Alive 	428 	240 	62.09%
346610 	Racecraft 	48 	24 	62.09%
390220 	Toilet Tycoon 	59 	30 	62.09%
394450 	Warhammer 40,000: Deathwatch - Enhanced Edition 	317 	176 	62.09%
429280 	Gems of the Aztecs 	59 	30 	62.09%
355800 	Space Run Galaxy 	440 	247 	62.08%
221100 	DayZ 	111,986 	67,500 	62.07%
256330 	WRC 4 FIA WORLD RALLY CHAMPIONSHIP 	545 	308 	62.07%
284410 	Cornerstone: The Song Of Tyrim 	35 	17 	62.07%
302060 	Trucks & Trailers 	196 	107 	62.06%
318860 	Malebolgia 	68 	35 	62.06%
328940 	The Deer God 	273 	151 	62.06%
381750 	RC Simulation 2.0 	120 	64 	62.06%
292760 	Rise of Prussia Gold 	16 	7 	62.05%
323270 	Jane Angel: Templar Mystery 	16 	7 	62.05%
364100 	Space Robot Samurai Zombie Slayer 	16 	7 	62.05%
364880 	Genesis of Drones 	16 	7 	62.05%
514170 	18 Wheels of Steel: Convoy 	16 	7 	62.05%
657320 	逆袭幻想传 	16 	7 	62.05%
770460 	The Dummy Experiment 	143 	77 	62.05%
491080 	BoneBone: Rise of the Deathlord 	229 	126 	62.03%
22310 	Rogue Warrior 	380 	213 	62.02%
735850 	Trailer Park Boys: Greasy Money 	148 	80 	62.01%
12670 	Mission Runway 	14 	6 	62.00%
315650 	Deep Under the Sky 	33 	16 	62.00%
380560 	Spandex Force: Champion Rising 	14 	6 	62.00%
417310 	Hiragana Pixel Party 	14 	6 	62.00%
542940 	Kickoff Legends 	14 	6 	62.00%
622010 	The Fall of Lazarus 	14 	6 	62.00%
695450 	Kingdom of the Dragon 	14 	6 	62.00%
705640 	BACK TO THE EGG! 	14 	6 	62.00%
712090 	Don't Feed 	14 	6 	62.00%
736930 	Delicious - Moms vs Dads 	14 	6 	62.00%
805240 	ASCII Game Series: Snake 	14 	6 	62.00%
293940 	Kill The Bad Guy 	197 	108 	61.99%
265790 	Residue: Final Cut 	55 	28 	61.98%
382360 	John Wick Chronicles 	139 	75 	61.98%
681830 	仙剑奇侠传五(Chinese Paladin：Sword and Fairy 5) 	139 	75 	61.98%
3500 	Mystery P.I.: The Lottery Ticket 	8 	3 	61.97%
277270 	Return to Mysterious Island 2 	44 	22 	61.97%
305490 	Heileen 3: New Horizons 	44 	22 	61.97%
349240 	Edolie 	8 	3 	61.97%
353790 	Spud! 	8 	3 	61.97%
377360 	Western Press 	107 	57 	61.97%
401690 	Life in Bunker 	153 	83 	61.97%
427050 	Siege - the card game 	8 	3 	61.97%
432890 	Quote 	8 	3 	61.97%
433580 	Timelapse 	8 	3 	61.97%
470490 	RollerGirls From Beyond 	8 	3 	61.97%
495830 	Endless Labyrinth 	8 	3 	61.97%
516610 	Guardian war VR 	8 	3 	61.97%
527880 	Dreadful 	8 	3 	61.97%
529490 	Rogue Trooper Redux 	44 	22 	61.97%
555620 	Crazy Oafish Ultra Blocks: Big Sale 	107 	57 	61.97%
563860 	The Edgelands 	8 	3 	61.97%
568330 	(VR)西汉帝陵 The Han Dynasty Imperial Mausoleums 	8 	3 	61.97%
584150 	Casey Powell Lacrosse 18 	8 	3 	61.97%
590370 	Tiny Troopers 2: Special Ops 	8 	3 	61.97%
598340 	Lament 	8 	3 	61.97%
645860 	Spartan VR 	8 	3 	61.97%
652030 	Tessa's Ark 	8 	3 	61.97%
656440 	Explomania 	8 	3 	61.97%
670850 	Sokoban Land DX 	8 	3 	61.97%
681150 	Rainbow Duck 	8 	3 	61.97%
681970 	The Tavern 	8 	3 	61.97%
693440 	CRYLINE 	8 	3 	61.97%
699010 	Unsettled 	8 	3 	61.97%
737490 	Journey to Luonto 	8 	3 	61.97%
748460 	RealFlight 8 	8 	3 	61.97%
749180 	Bridge Trek 	8 	3 	61.97%
753960 	Jida Chronicle Chaos frontier 	8 	3 	61.97%
758150 	McRogue 	8 	3 	61.97%
764430 	The Legend of Bean 	8 	3 	61.97%
771950 	→SUMETRICK← 	8 	3 	61.97%
776040 	John Lazarus - Episode 1: Dead Man's Origin 	8 	3 	61.97%
813660 	What is love? 	8 	3 	61.97%
823370 	Lucky VS Aliens 	8 	3 	61.97%
841500 	Sheep Game 	8 	3 	61.97%
11150 	Sherlock Holmes: The Secret of the Silver Earring 	82 	43 	61.96%
23150 	Fluttabyes 	12 	5 	61.96%
316890 	Calvino Noir 	195 	107 	61.96%
334480 	Robinson Crusoe and the Cursed Pirates 	12 	5 	61.96%
350710 	Wizards' Clash 	12 	5 	61.96%
358310 	Blake Stone: Planet Strike 	12 	5 	61.96%
364750 	Hacker Evolution Source Code 	12 	5 	61.96%
385410 	The Journey: Bob's Story. 	12 	5 	61.96%
389120 	10 Minute Barbarian 	12 	5 	61.96%
390940 	The Musketeers: Victoria's Quest 	12 	5 	61.96%
404420 	Sun Dogs 	12 	5 	61.96%
447990 	Spectrubes 	12 	5 	61.96%
463880 	Beyond Magic 	12 	5 	61.96%
485340 	The Orchard of Stray Sheep 	12 	5 	61.96%
488330 	Highway to the Moon 	12 	5 	61.96%
496530 	Pigmentone 	12 	5 	61.96%
501440 	Stars 	12 	5 	61.96%
529920 	Resurgence 	12 	5 	61.96%
553610 	ArsonVille 	12 	5 	61.96%
563420 	Obscura 	12 	5 	61.96%
576380 	Adventures of Abrix 	12 	5 	61.96%
585040 	Dry Erase: Infinite VR Whiteboard 	12 	5 	61.96%
594310 	Reflection of a Fallen Feather 	12 	5 	61.96%
595060 	Lionheart: Legacy of the Crusader 	12 	5 	61.96%
635220 	The Naked Game 	12 	5 	61.96%
639840 	FIELD BREAKING 	12 	5 	61.96%
655760 	Beast Mode: Night of the Werewolf 	12 	5 	61.96%
670440 	Obscure - Challenge Your Mind 	12 	5 	61.96%
715340 	Sticks 	12 	5 	61.96%
774441 	Island Time 	12 	5 	61.96%
778450 	Christmas Mission 	12 	5 	61.96%
795500 	Harmless Skeleton 	12 	5 	61.96%
796480 	Bit-Boom 	12 	5 	61.96%
21400 	Project Aftermath 	10 	4 	61.95%
307560 	Run For Rum 	10 	4 	61.95%
344100 	Never Ending Night 	10 	4 	61.95%
356210 	Tony Tough and the Night of Roasted Moths 	10 	4 	61.95%
373460 	Fury Of The Gods 	10 	4 	61.95%
410770 	Roads of Rome 	10 	4 	61.95%
421140 	Blades of the Righteous 	10 	4 	61.95%
451350 	Tropical Fish Shop 2 	10 	4 	61.95%
457660 	Andromedum 	10 	4 	61.95%
489000 	The Infinite Black 	98 	52 	61.95%
499070 	Pro Strategy Football 2016 	10 	4 	61.95%
504670 	FARIA: Ghosts of the Stream 	10 	4 	61.95%
511460 	Unaided: 1939 	10 	4 	61.95%
514080 	Deadly Dozen 	10 	4 	61.95%
520120 	Vanguard V 	10 	4 	61.95%
530290 	The Planet of the Vicious Creatures 	10 	4 	61.95%
550450 	Sparkle Unleashed 	10 	4 	61.95%
575950 	Blood Feed 	137 	74 	61.95%
580880 	City of Rott: Streets of Rott 	10 	4 	61.95%
582050 	HVRGUN 	10 	4 	61.95%
598610 	Avalon Legends Solitaire 	10 	4 	61.95%
628570 	Trivia Night 	10 	4 	61.95%
718970 	Gone Astray 	10 	4 	61.95%
732290 	Schatte ～The Witch and the Fake Shadow～ 	10 	4 	61.95%
732470 	Battleship Lonewolf 	10 	4 	61.95%
763360 	Nice Way 	10 	4 	61.95%
764580 	RealmCraft 	10 	4 	61.95%
769220 	TRAFICO 	10 	4 	61.95%
769940 	Fantasy Defense 	10 	4 	61.95%
806470 	Archery Blast 	10 	4 	61.95%
816700 	Sisters In Hotel: Episode 2 	10 	4 	61.95%
821780 	Last Anime Boy 2: Hentai Zombie Hell 	10 	4 	61.95%
409520 	Ginger: Beyond the Crystal 	31 	15 	61.93%
441250 	Talewind 	31 	15 	61.93%
448690 	Lionessy Story 	31 	15 	61.93%
513990 	Happy Empire 	31 	15 	61.93%
536210 	Please State Your Name : A VR Animated Film 	31 	15 	61.93%
596240 	Apocryph 	31 	15 	61.93%
447180 	My Secret Pets! 	53 	27 	61.92%
506590 	Sky Valley 	53 	27 	61.92%
613010 	Secret in Story 	53 	27 	61.92%
335660 	CAFE 0 ~The Drowned Mermaid~ 	87 	46 	61.89%
545050 	Badiya 	140 	76 	61.88%
611800 	Jidousha Shakai 	168 	92 	61.88%
4470 	Silverfall: Earth Awakening 	29 	14 	61.86%
319150 	Hazard Ops 	955 	553 	61.86%
371900 	Pillar 	29 	14 	61.86%
684460 	Project Lucie 	29 	14 	61.86%
764410 	Trials of the Gauntlet 	29 	14 	61.86%
780580 	Lost in the Dungeon 	29 	14 	61.86%
96800 	Nexuiz 	166 	91 	61.85%
301700 	Numba Deluxe 	131 	71 	61.85%
322520 	Dynasty Warriors 8 - Empires 	500 	285 	61.85%
248350 	Omegalodon 	232 	129 	61.84%
288880 	Pineview Drive 	270 	151 	61.84%
372330 	Beauty Bounce 	40 	20 	61.83%
359190 	Rituals 	122 	66 	61.82%
625430 	Doodle God Blitz 	280 	157 	61.82%
695690 	Ancient Siberia 	171 	94 	61.82%
106000 	The Cursed Crusade 	202 	112 	61.79%
448640 	Elements II: Hearts of Light 	58 	30 	61.79%
452970 	Asemblance 	58 	30 	61.79%
525920 	Pro Cycling Manager 2017 	169 	93 	61.79%
212780 	New Star Soccer 5 	181 	100 	61.78%
314000 	Pool Nation FX 	712 	411 	61.78%
454870 	Magic Quest 	27 	13 	61.78%
644640 	Band of Defenders 	148 	81 	61.78%
708800 	Dungeons Of Kremlin: Remastered 	27 	13 	61.78%
344910 	Sun Blast 	377 	214 	61.77%
236370 	Interstellar Marines 	4,615 	2,754 	61.76%
342510 	Bret Airborne 	38 	19 	61.76%
343120 	Motorbike 	38 	19 	61.76%
817660 	Soul Smith of the Kingdom 	38 	19 	61.76%
506540 	Last Man Standing 	12,056 	7,268 	61.75%
15200 	Silent Hunter: Wolves of the Pacific 	198 	110 	61.74%
9460 	Frontlines: Fuel of War 	354 	201 	61.73%
246680 	Secrets of Rætikon 	265 	149 	61.73%
302470 	Battle Mages 	47 	24 	61.73%
603130 	Masked Shooters 	56 	29 	61.73%
699040 	Millidor 	56 	29 	61.73%
361190 	Sparkle 3 Genesis 	270 	152 	61.72%
289780 	Requiem 	287 	162 	61.71%
470600 	Video Blogger Story 	420 	240 	61.71%
508140 	Zombitatos the end of the Pc master race 	189 	105 	61.71%
556870 	Charlie's Adventure 	109 	59 	61.70%
32200 	Metal Drift 	79 	42 	61.69%
260380 	Ninja Cats vs Samurai Dogs 	25 	12 	61.69%
326470 	Space Warp 	25 	12 	61.69%
